player,type,auction_value_26,tier,draftable,auction_price_25,adj_multiplier,flags,score_24,score_25,role_24,role_25,flags_count,display_role,score_bucket,auction_price_25_imputed,auction_value_26_shadow
MJ Melendez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.022333333333333,0.4076666666666667,,,1,,"(0.343, 0.627]",,
Marcell Ozuna,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.923333333333334,2.576,,,1,,"(2.567, 4.814]",,
Mark Canha,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.79,0.7320000000000001,,,1,,"(0.627, 0.849]",,
Mark Leiter Jr.,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.2885714285714287,1.79,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Mark Vientos,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.807,2.208666666666667,,,1,,"(2.187, 2.567]",,
Martín Maldonado,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7013333333333333,0.9236666666666664,,,1,,"(0.849, 1.018]",,
Masataka Yoshida,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.0683333333333334,1.2476666666666665,,,1,,"(1.018, 1.301]",,
Mason Black,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8257142857142856,0.1071428571428571,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Mason Englert,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4628571428571428,1.1185714285714283,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Mason McCoy,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.5076666666666667,,,2,,"(0.343, 0.627]",,
Mason Miller,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.0280701754385966,2.777300944669366,closer,closer,1,closer,"(2.567, 4.814]",3.0,3.0
Mason Montgomery,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4214285714285714,1.6871428571428573,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Matt Bowman,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7914285714285715,0.5328571428571429,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Matt Chapman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.24,2.6566666666666667,,,1,,"(2.567, 4.814]",,
Matt Festa,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.5714285714285714,1.821428571428572,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Matt Krook,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.0771428571428571,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Matt Mervis,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.0953333333333335,,,2,,"(1.018, 1.301]",,
Matt Sauer,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.32,0.7428879892037786,reliever,closer,2,closer,"(0.627, 0.849]",3.0,3.0
Matt Strahm,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.398571428571429,2.47,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Matt Thaiss,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9903333333333334,0.9996666666666666,,,1,,"(0.849, 1.018]",,
Matt Vierling,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.5616666666666665,0.8236666666666668,,,1,,"(0.627, 0.849]",,
Matt Waldron,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.663,0.0971428571428571,starter,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Matthew Liberatore,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.2685714285714287,1.6865,reliever,starter,2,starter,"(1.611, 1.863]",3.0,3.0
Mauricio Dubón,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7453333333333334,1.6356666666666668,,,1,,"(1.611, 1.863]",,
Max Kepler,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7836666666666663,2.239333333333333,,,1,,"(2.187, 2.567]",,
Max Lazar,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.2785714285714286,0.89,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Max Meyer,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.2742857142857142,0.7955000000000001,reliever,starter,2,starter,"(0.627, 0.849]",3.0,3.0
Max Schuemann,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.704,0.9663333333333334,,,1,,"(0.849, 1.018]",,
Michael A. Taylor,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2396666666666667,1.5516666666666667,,,1,,"(1.301, 1.611]",,
Michael Harris II,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.232,2.669666666666667,,,1,,"(2.567, 4.814]",,
Michael Helman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8250000000000001,1.2356666666666665,,,1,,"(1.018, 1.301]",,
Michael Kelly,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8242857142857143,1.1371428571428572,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Michael King,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.2300000000000004,1.8071428571428567,starter,reliever,2,reliever,"(1.611, 1.863]",3.0,3.0
Michael Lorenzen,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3985,1.5764999999999998,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Michael Massey,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.021333333333333,1.111,,,1,,"(1.018, 1.301]",,
Michael McGreevy,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.5085714285714286,0.9905,reliever,starter,2,starter,"(0.849, 1.018]",3.0,3.0
Michael Mercado,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.2857142857142857,0.0828571428571428,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Michael Petersen,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4542857142857143,0.5071428571428571,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Michael Stefanic,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.735,0.477,,,1,,"(0.343, 0.627]",,
Michael Tonkin,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.178326585695007,0.6128571428571429,closer,reliever,2,reliever,"(0.343, 0.627]",3.0,3.0
Mickey Gasper,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.7813333333333333,,,2,,"(0.627, 0.849]",,
Mickey Moniak,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9826666666666664,2.7623333333333333,,,1,,"(2.567, 4.814]",,
Miguel Amaya,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.657333333333333,1.299,,,1,,"(1.018, 1.301]",,
Miguel Andujar,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4753333333333334,1.9403333333333328,,,1,,"(1.863, 2.187]",,
Miguel Castro,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3085714285714285,0.1657142857142857,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Miguel Rojas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7196666666666665,1.5633333333333337,,,1,,"(1.301, 1.611]",,
Miguel Vargas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.011,2.5403333333333333,,,1,,"(2.187, 2.567]",,
Mike Burrows,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,2.381428571428572,reliever,reliever,2,reliever,"(2.187, 2.567]",3.0,3.0
Mike Tauchman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.703,1.8593333333333333,,,1,,"(1.611, 1.863]",,
Mike Yastrzemski,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.385666666666667,2.345,,,1,,"(2.187, 2.567]",,
Miles Mastrobuoni,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.9816666666666666,,,2,,"(0.849, 1.018]",,
Mitch Garver,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8686666666666667,1.4556666666666669,,,1,,"(1.301, 1.611]",,
Mitch Spence,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.4195,2.03,starter,reliever,2,reliever,"(1.863, 2.187]",3.0,3.0
Mitchell Parker,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.727,1.6754999999999998,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Myles Straw,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.615,,,2,,"(1.611, 1.863]",,
Nacho Alvarez Jr.,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.0443333333333331,,,2,,"(1.018, 1.301]",,
Nasim Nuñez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7836666666666666,1.0506666666666666,,,1,,"(1.018, 1.301]",,
Nate Pearson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.124285714285714,0.32,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Nathan Eovaldi,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.155,1.726,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Nathan Lukes,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0863333333333334,2.2333333333333334,,,1,,"(2.187, 2.567]",,
Nestor Cortes,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.0385,0.7799999999999999,starter,reliever,2,reliever,"(0.627, 0.849]",3.0,3.0
Nick Allen,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.14,,,2,,"(1.018, 1.301]",,
Nick Anderson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8728571428571429,0.31,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Nick Fortes,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2953333333333332,1.2040000000000002,,,1,,"(1.018, 1.301]",,
Nick Gonzales,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8456666666666668,1.566,,,1,,"(1.301, 1.611]",,
Nick Lodolo,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3835,1.9675,starter,starter,1,starter,"(1.863, 2.187]",3.0,3.0
Nick Loftin,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8390000000000001,1.1233333333333333,,,1,,"(1.018, 1.301]",,
Nick Martini,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2226666666666666,0.7603333333333333,,,1,,"(0.627, 0.849]",,
Nick Maton,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.7443333333333333,,,2,,"(0.627, 0.849]",,
Nick Mears,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.127142857142857,1.95,reliever,reliever,1,reliever,"(1.863, 2.187]",3.0,3.0
Nick Sandlin,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8171428571428567,0.592857142857143,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Nick Sogard,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8666666666666667,0.8993333333333333,,,1,,"(0.849, 1.018]",,
Nick Yorke,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8023333333333333,0.7646666666666666,,,1,,"(0.627, 0.849]",,
Nicky Lopez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3293333333333333,0.2466666666666666,,,1,,"(0.023299999999999998, 0.343]",,
Niko Kavadas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.906,0.3203333333333333,,,1,,"(0.023299999999999998, 0.343]",,
Noelvi Marté,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.094,2.0813333333333333,,,1,,"(1.863, 2.187]",,
Nolan Gorman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.061,1.946,,,1,,"(1.863, 2.187]",,
Nolan Jones,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3043333333333336,1.4466666666666668,,,1,,"(1.301, 1.611]",,
Nolan Schanuel,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.246,2.2736666666666667,,,1,,"(2.187, 2.567]",,
Oliver Dunn,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8170000000000001,0.5236666666666666,,,1,,"(0.343, 0.627]",,
Oneil Cruz,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.8313333333333333,2.397666666666667,,,1,,"(2.187, 2.567]",,
Orlando Arcia,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.09,0.904,,,1,,"(0.849, 1.018]",,
Orlando Ribalta,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.6371428571428572,reliever,reliever,2,reliever,"(0.627, 0.849]",3.0,3.0
Osvaldo Bido,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.7275,1.97527665317139,starter,closer,2,closer,"(1.863, 2.187]",3.0,3.0
Oswald Peraza,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8263333333333334,1.0413333333333332,,,1,,"(1.018, 1.301]",,
Oswaldo Cabrera,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6943333333333332,0.9393333333333334,,,1,,"(0.849, 1.018]",,
Otto López,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7966666666666669,2.497,,,1,,"(2.187, 2.567]",,
Pablo Reyes,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.5296666666666667,,,2,,"(0.343, 0.627]",,
Patrick Bailey,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.790333333333333,1.7936666666666663,,,1,,"(1.611, 1.863]",,
Patrick Corbin,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.787,1.5405000000000002,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Paul Blackburn,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.8915,0.9912280701754386,starter,closer,2,closer,"(0.849, 1.018]",3.0,3.0
Paul DeJong,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.4163333333333337,1.223666666666667,,,1,,"(1.018, 1.301]",,
Paul Sewald,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.5890418353576248,0.6414285714285715,closer,reliever,2,reliever,"(0.627, 0.849]",3.0,3.0
Paul Skenes,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9450000000000005,2.6025,starter,starter,1,starter,"(2.567, 4.814]",3.0,3.0
Pavin Smith,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.717666666666667,1.667,,,1,,"(1.611, 1.863]",,
Pedro Pagés,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.307,1.765,,,1,,"(1.611, 1.863]",,
Pete Fairbanks,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9236707152496624,2.448744939271255,closer,closer,1,closer,"(2.187, 2.567]",3.0,3.0
Phil Maton,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.234285714285714,2.565714285714286,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Pierce Johnson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9514285714285715,2.072857142857143,reliever,reliever,1,reliever,"(1.863, 2.187]",3.0,3.0
Quinn Priester,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.032857142857143,1.6745,reliever,starter,2,starter,"(1.611, 1.863]",3.0,3.0
Rafael Marchán,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1173333333333333,0.8636666666666666,,,1,,"(0.849, 1.018]",,
Rafael Montero,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1742857142857144,1.7614285714285711,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Raisel Iglesias,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.912199730094467,2.770472334682861,closer,closer,1,closer,"(2.567, 4.814]",3.0,3.0
Ramón Laureano,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.743,2.945,,,1,,"(2.567, 4.814]",,
Ramón Urías,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.79,1.7616666666666667,,,1,,"(1.611, 1.863]",,
Randal Grichuk,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.055,1.5523333333333336,,,1,,"(1.301, 1.611]",,
Randy Dobnak,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.0857142857142857,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Rece Hinds,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3726666666666665,0.55,,,1,,"(0.343, 0.627]",,
Reed Garrett,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.205714285714285,2.23,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Reese McGuire,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9366666666666668,1.3079999999999998,,,1,,"(1.301, 1.611]",,
Reid Detmers,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.0315,2.23,starter,reliever,2,reliever,"(2.187, 2.567]",3.0,3.0
Richard Fitts,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3785714285714285,1.042857142857143,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Richard Lovelady,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9071428571428573,0.3671428571428571,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Richie Palacios,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4623333333333333,1.008,,,1,,"(0.849, 1.018]",,
Riley Adams,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.884,1.2966666666666669,,,1,,"(1.018, 1.301]",,
Riley Greene,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.0153333333333334,3.644333333333334,,,1,,"(2.567, 4.814]",,
Roansy Contreras,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.7038326585695007,0.2414285714285714,closer,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Rob Refsnyder,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.863333333333333,1.6563333333333332,,,1,,"(1.611, 1.863]",,
Rob Zastryzny,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.5942857142857142,reliever,reliever,2,reliever,"(0.343, 0.627]",3.0,3.0
Robert Garcia,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.1157142857142857,2.1942857142857144,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Robert Gasser,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.56,0.1314285714285714,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Robert Suarez,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.821052631578948,3.195114709851552,closer,closer,1,closer,"(2.567, 4.814]",3.0,3.0
Romy González,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4313333333333331,2.0926666666666667,,,1,,"(1.863, 2.187]",,
Ron Marinaccio,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.6200000000000001,0.2728571428571428,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Ronald Acuña Jr.,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3543333333333332,2.6133333333333333,,,1,,"(2.567, 4.814]",,
Ronel Blanco,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.0595000000000003,0.5934999999999999,starter,starter,1,starter,"(0.343, 0.627]",3.0,3.0
Ronny Henriquez,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.5028571428571428,3.062857142857143,reliever,reliever,1,reliever,"(2.567, 4.814]",3.0,3.0
Rowdy Tellez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9843333333333333,1.964,,,1,,"(1.863, 2.187]",,
Royce Lewis,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.012,1.9076666666666668,,,1,,"(1.863, 2.187]",,
Ryan Bliss,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.927,0.6676666666666666,,,1,,"(0.627, 0.849]",,
Ryan Borucki,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4071428571428571,1.1,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Ryan Brasier,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.89,0.7314285714285714,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Ryan Burr,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0499999999999998,0.0585714285714285,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Ryan Feltner,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.8825,0.6828571428571428,starter,reliever,2,reliever,"(0.627, 0.849]",3.0,3.0
Ryan Fernandez,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.1357142857142857,0.9328571428571428,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Ryan Helsley,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.481835357624832,2.224696356275304,closer,closer,1,closer,"(2.187, 2.567]",3.0,3.0
Ryan Kreidler,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.3443333333333333,,,2,,"(0.343, 0.627]",,
Ryan Noda,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.521,,,2,,"(0.343, 0.627]",,
Ryan O'Hearn,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.3676666666666666,2.571333333333333,,,1,,"(2.567, 4.814]",,
Ryan Pepiot,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.5779999999999998,2.0665,starter,starter,1,starter,"(1.863, 2.187]",3.0,3.0
Ryan Walker,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.9728571428571424,2.1413225371120106,reliever,closer,2,closer,"(1.863, 2.187]",3.0,3.0
Ryan Yarbrough,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.092857142857143,1.4642857142857144,reliever,reliever,1,reliever,"(1.301, 1.611]",3.0,3.0
Ryan Zeferjahn,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4228571428571428,2.224285714285714,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Ryne Nelson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.735,1.738,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Ryne Stanek,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.137142857142857,1.82,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Sam Aldegheri,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.2857142857142857,0.3157142857142857,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Sam Haggerty,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.2046666666666666,,,2,,"(1.018, 1.301]",,
Sam Hilliard,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.5703333333333336,0.9066666666666668,,,1,,"(0.849, 1.018]",,
Sam Huff,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.743,,,2,,"(0.627, 0.849]",,
Sam Long,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.322857142857143,0.9457142857142856,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Sam Moll,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3514285714285714,0.5614285714285714,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Sammy Peralta,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3642857142857142,0.2328571428571428,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Santiago Espinal,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6833333333333331,1.0583333333333331,,,1,,"(1.018, 1.301]",,
Scott Alexander,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2557142857142858,0.4528571428571428,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Scott Barlow,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.225714285714286,2.3657142857142857,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Scott Effross,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.2128571428571428,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Scott McGough,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.75,0.3885714285714285,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Sean Bouchard,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8343333333333334,0.6523333333333333,,,1,,"(0.627, 0.849]",,
Sean Burke,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.4914285714285714,1.4035000000000002,reliever,starter,2,starter,"(1.301, 1.611]",3.0,3.0
Sean Guenther,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.5,0.3071428571428571,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Sean Hjelle,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.1757142857142857,0.3242857142857143,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Sean Murphy,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3393333333333333,1.8856666666666668,,,1,,"(1.863, 2.187]",,
Sean Newcomb,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,2.388571428571429,reliever,reliever,2,reliever,"(2.187, 2.567]",3.0,3.0
Sean Reynolds,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3671428571428571,0.7157142857142856,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Seth Brown,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.810333333333333,0.6873333333333334,,,1,,"(0.627, 0.849]",,
Shane Bieber,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3714285714285714,0.9457142857142856,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Shaun Anderson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.33,0.3114285714285714,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Shawn Armstrong,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8057142857142856,2.277142857142857,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Shawn Dubin,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.2763022941970312,1.0814285714285716,closer,reliever,2,reliever,"(1.018, 1.301]",3.0,3.0
Shay Whitcomb,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.4173333333333333,,,2,,"(0.343, 0.627]",,
